text,num,parsed
「お兄様が返事をして下されば……妾の云う事がホントの事になるのです。妾を思い出して下されば、妾も……お兄様も、精神病患者でない事がわかるのです……タッタ一言……タッタ一コト……御返事をして下されば……モヨコと……妾の名前を呼んで下されば……ああ……お兄様お兄様お兄様お兄様お兄様……ああ……妾は、もう声が……眼が……眼が暗くなって……」,-1.2934520534829508,"兄,様,返事,する,下さる,妾,云う,事,ホント,事,なる,の,妾,思い出す,下さる,妾,兄,様,精神病,患者,事,わかる,の,tatta,一言,tatta,一,コト,御返事,する,下さる,モヨコ,妾,名前,呼ぶ,下さる,兄,様,兄,様,兄,様,兄,様,兄,様,妾,声,眼,眼,なる"
私は思わず寝台の上に飛乗った。その声のあたりと思われる青黒い混凝土《コンクリート》壁に縋《すが》り付いた。すぐにも返事をしてやりたい……少女の苦しみを助けてやりたい……そうして私自身がどこの何者かという事実を一刻も早く確かめたいという、タマラナイ衝動に駆られてそうしたのであった。……が……又グット唾液《つば》を嚥《の》んで思い止《とど》まった。,-1.231975801221705,"私,寝台,上,飛乗る,声,あたり,思う,れる,混凝,土,コンクリート,壁,縋る,す,利付き,いる,にも,返事,してやる,少女,苦しみ,助ける,やる,私自身,どこ,何者,事実,一刻,確かめる,衝動,駆る,れる,の,グット,唾液,つば,嚥,思い,止,とど,待った"
ソロソロと寝台の上から辷《すべ》り降りた。その壁の一点を凝視したまま、出来るだけその声から遠ざかるべく、正反対の位置に在る窓の処までジリジリと後退《あとしざ》りをして来た。,-1.4533188521505265,"ソロ,ソロ,寝台,上,辷る,すべ,降りる,壁,一点,凝視,する,まま,出来る,声,遠ざかる,正反対,位置,在る,窓,処,後退,あと,視座,する,来る"
……私は返事が出来なかったのだ。否……返事をしてはいけなかったのだ。,0.3914331260491688,"私,返事,出来る,の,否,返事,する,いける,の"
私は彼女が私の妻なのかどうか全然知らない人間ではないか。あれ程に深刻な、痛々しい彼女の純情の叫び声を聞きながらその顔すらも思い出し得ない私ではないか。自分の過去の真実の記憶として喚び起し得るものはタッタ今聞いた……ブウウン……ンンン……という時計の音一つしか無いという世にも不可思議な痴呆患者の私ではないか。,-0.2568142639594437,"私,彼女,私,妻,の,知る,人間,あれ,深刻,彼女,純情,叫び声,聞く,顔,思い出す,得る,私,自分,過去,真実,記憶,喚ぶ,起す,得る,もの,今,聞く,ブウウン,???,時計,音,一つ,不可思議,痴呆,患者,私"
その私が、どうして彼女の夫《おっと》として返事してやる事が出来よう。たとい返事をしてやったお蔭《かげ》で、私の自由が得られるような事があったとしても、その時に私のホントウの氏素性《うじすじょう》や、間違いのない本名が聞かれるかどうか、わかったものではないではないか。……彼女が果して正気なのか、それとも精神病患者なのかすら、判断する根拠を持たない私ではないか……。そればかりじゃない。,0.8721564328675354,"私,彼女,夫,おる,返事,する,やる,事,出来る,返事,してやる,お蔭,かぐ,私,自由,得る,られる,よう,事,ある,時,私,ホン,トウ,氏素性,氏素性,間違い,本名,聞く,れる,わかる,もの,彼女,正気,の,精神病,患者,の,判断,する,根拠,持つ,私,…。,それ"
万一、彼女が正真正銘の精神病患者で、彼女のモノスゴイ呼びかけの相手が、彼女の深刻な幻覚そのものに外《ほか》ならないとしたら、どうであろう。私がウッカリ返事でもしようものなら、それが大変な間違いの原因《もと》にならないとは限らないではないか。……まして彼女が呼びかけている人間が、たしかにこの世に現在している人間で、しかも、それが私以外の人間であったとしたらどうであろう。私は自分の軽率《かるはずみ》から、他人の妻を横奪《よこど》りした事になるではないか。他人の恋人を冒涜《ぼうとく》した事になるではないか……といったような不安と恐怖に、次から次に襲われながら、くり返しくり返し唾液《つば》を嚥《の》み込んで、両手をシッカリと握り締めているうちにも、彼女の叫び声は引っ切りなしに壁を貫いて、私の真正面から襲いかかって来るのであった。,1.858083988165236,"彼女,正真正銘,精神病,患者,彼女,モノ,呼び掛け,相手,彼女,深刻,幻覚,そのもの,外,ほか,なる,する,私,うっかり,返事,しよう,もの,それ,大変,間違い,原因,もと,なる,限る,彼女,呼びかける,いる,人間,この世,現在,する,いる,人間,それ,私,以外,人間,する,私,自分,軽率,軽はずみ,他人,妻,横,利子,多事,なる,他人,恋人,冒涜,ぼうとく,する,事,なる,よう,不安,恐怖,次,襲う,れる,繰り返し,繰り返し,唾液,つば,嚥,見込み,両手,握り締める,いる,うち,彼女,叫び声,引っ切り無し,壁,貫く,私,真正面,襲いかかる,来る,の"
「お兄様お兄様お兄様お兄様お兄様。あんまりですあんまりですあんまりですあんまりですあんまりです……」,-1.1389438700320438,"兄,様,兄,様,兄,様,兄,様,兄,様"
そのかよわい……痛々しい、幽霊じみた、限りない純情の怨みの叫び……。,1.179051921952571,"幽霊,じみる,限り,純情,怨み,叫び,…。"
私は頭髪《かみ》を両手で引掴んだ。長く伸びた十本の爪《つめ》で、血の出るほど掻きまわした。,-1.6796853461919503,"私,頭髪,かむ,両手,引,掴む,伸びる,十,本,爪,つめ,血,出る,掻く,まわす"
